Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2016	Prolactin signaling pathway Homo sapiens hsa04917	29/72	0.1104602512509955	0.1832635986664244	0	0	1.3840610941523863	3.049224359753328	GSK3B;SHC1;SRC;PIK3R2;PIK3CB;PIK3R1;PIK3CG;RELA;INS;MAPK9;NRAS;SOCS1;CCND1;AKT2;AKT3;AKT1;MAPK1;JAK2;HRAS;MAPK3;MAP2K1;MAP2K2;STAT1;STAT3;FOS;PIK3CA;IRF1;GRB2;RAF1
KEGG_2016	Homologous recombination Homo sapiens hsa03440	13/29	0.1195217413571378	0.1970386817193849	0	0	1.666711229946524	3.540522977385204	TOP3B;BLM;XRCC3;RPA1;RPA2;POLD3;RAD51B;RAD50;RAD51C;RAD51;POLD1;RPA3;SSBP1
KEGG_2016	Staphylococcus aureus infection Homo sapiens hsa05150	23/56	0.1201126210481181	0.1970386817193849	0	0	1.430094363682734	3.030835406009366	C1QB;C1QA;CFH;ITGB2;FGG;CFI;PLG;KRT10;ITGAL;FCAR;ICAM1;C2;C4B;C3;C4A;C5;HLA-DMB;HLA-DPB1;DSG1;MASP2;MBL2;HLA-DQB1;C1QC
KEGG_2016	Choline metabolism in cancer Homo sapiens hsa05231	39/101	0.127018595622036	0.2053847725121556	0	0	1.2910648278728678	2.66401128654362	DGKE;SLC22A5;SLC44A2;PIK3R2;PIK3R1;PIK3CB;WASL;PLD1;HIF1A;PIK3CG;EGFR;MAPK9;NRAS;AKT2;AKT3;RAC2;AKT1;RAC3;MAPK1;RAC1;WASF1;HRAS;WASF3;MAPK3;PDGFRB;MAP2K1;JUN;MAP2K2;TSC2;PLA2G4A;FOS;DGKZ;MTOR;PIK3CA;RHEB;SP1;GRB2;CHPT1;RAF1
KEGG_2016	Leukocyte transendothelial migration Homo sapiens hsa04670	45/118	0.1272649801298445	0.2053847725121556	0	0	1.265340762100667	2.608479619761454	ITGB1;NCF1;ROCK1;ROCK2;CTNND1;PXN;ITGB2;GNAI3;CXCR4;PIK3R2;PIK3R1;PIK3CB;ITGAL;CLDN1;ARHGAP35;ACTB;PIK3CG;GNAI1;ACTG1;ICAM1;GNAI2;RAP1B;RAP1A;RAC2;CTNNA1;PTK2B;CTNNA3;RAC1;CTNNA2;CD99;ACTN3;ITGA4;ACTN2;ACTN1;MSN;PTPN11;ACTN4;RHOA;PIK3CA;CLDN7;PECAM1;CTNNB1;EZR;NOX1;BCAR1
KEGG_2016	Glycosaminoglycan biosynthesis - heparan sulfate / heparin Homo sapiens hsa00534	11/24	0.1273104240571923	0.2053847725121556	0	0	1.7356040934779289	3.57730026921729	EXT1;EXT2;EXTL2;B3GAT3;GLCE;XYLT2;B3GALT6;EXTL3;B4GALT7;HS6ST2;HS2ST1
KEGG_2016	Galactose metabolism Homo sapiens hsa00052	13/30	0.1501436750120479	0.2408898522171319	0	0	1.5685525547117245	2.9742307059105437	B4GALT1;GAA;AKR1B1;HK1;PFKL;GLB1;HKDC1;PGM2;PFKM;GLA;PGM1;PFKP;GALK1
KEGG_2016	Pentose and glucuronate interconversions Homo sapiens hsa00040	15/36	0.1685477892666398	0.2689396418899389	0	0	1.4651426824741818	2.608739223263085	RPEL1;UGT1A1;RPE;DCXR;AKR1A1;SORD;AKR1B1;ALDH3A2;UGDH;ALDH1B1;ALDH2;UGT1A4;UGT2B4;GUSB;XYLB
KEGG_2016	Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate Homo sapiens hsa00532	9/20	0.1762602570665857	0.2782053787213138	0	0	1.6779661016949152	2.912602892257642	CSGALNACT1;CHPF;CHPF2;B3GAT3;XYLT2;B3GALT6;CHST13;CHST14;B4GALT7
KEGG_2016	Arginine biosynthesis Homo sapiens hsa00220	9/20	0.1762602570665857	0.2782053787213138	0	0	1.6779661016949152	2.912602892257642	GLUD1;GLUD2;ACY1;NOS3;ARG1;NOS1;GLUL;ASS1;GLS
KEGG_2016	beta-Alanine metabolism Homo sapiens hsa00410	13/31	0.1844534383420005	0.2895720644938933	0	0	1.4813003989474578	2.503928296853288	ABAT;SRM;CNDP2;ALDH3A2;HADHA;ALDH1B1;ALDH2;ALDH3B1;EHHADH;SMS;ACADM;ALDH7A1;ALDH9A1
KEGG_2016	Biosynthesis of unsaturated fatty acids Homo sapiens hsa01040	10/23	0.1904078705037686	0.2973213806796815	0	0	1.5775809407452657	2.616554957064972	PECR;HADHA;FADS2;ELOVL5;SCD;ACOX1;TECR;ELOVL6;HSD17B12;FADS1
KEGG_2016	Amino sugar and nucleotide sugar metabolism Homo sapiens hsa00520	19/48	0.1963761138176554	0.3050097086955073	0	0	1.3439100147127845	2.187513926986236	GPI;UXS1;GFPT2;MPI;GFPT1;PMM2;HK1;CYB5R1;UGDH;CYB5R3;NAGK;GMDS;HKDC1;PGM3;PGM2;NANS;PGM1;GALK1;GNE
KEGG_2016	Other glycan degradation Homo sapiens hsa00511	8/18	0.2083312838618517	0.321866322156935	0	0	1.6405496183206107	2.573408384350929	MANBA;GLB1;MAN2B2;FUCA1;FUCA2;NEU1;MAN2B1;MAN2C1
KEGG_2016	Phospholipase D signaling pathway Homo sapiens hsa04072	52/144	0.2215320708362212	0.3404598141272452	0	0	1.1597989815421217	1.7480350037640011	DGKE;ARF1;PIK3CB;PIK3CG;GRM2;AKT2;AKT3;AKT1;HRAS;PDGFRB;MAP2K1;MAP2K2;F2R;TSC2;PLA2G4A;RRAS2;DGKZ;RHOA;DNM1;DNM2;ADCY9;PIK3CA;RAF1;ARF6;RALA;SHC1;LPAR1;LPAR2;PIK3R2;ADCY2;PIK3R1;ADCY1;PLD1;AGPAT2;EGFR;ADCY6;AGPAT3;INS;GNA13;NRAS;CYTH4;RRAS;GNA12;PTK2B;MAPK1;FYN;MAPK3;PTPN11;MTOR;RHEB;GNAS;GRB2
KEGG_2016	Malaria Homo sapiens hsa05144	19/49	0.2270075818133277	0.3470482402591188	0	0	1.2990161594535352	1.9261446095207369	CD40;CSF3;TGFB2;TGFB1;LRP1;CD81;SDC2;ITGB2;IL18;HBB;HBA2;ITGAL;TNF;THBS1;ICAM1;PECAM1;MET;MYD88;TLR2
KEGG_2016	Vitamin digestion and absorption Homo sapiens hsa04977	10/24	0.2354774752034938	0.3581219935386469	0	0	1.4647875032725368	2.118287824582766	CUBN;SCARB1;SLC46A1;ABCC1;SLC23A1;APOA1;APOA4;APOB;PLB1;SLC19A2
KEGG_2016	Aldosterone synthesis and secretion Homo sapiens hsa04925	30/81	0.2407305633148041	0.3642141165177348	0	0	1.2066572952710497	1.7183728593972971	ATF1;CAMK2B;ATF2;SCARB1;CAMK2D;CALML5;ATF6B;ADCY2;ADCY1;ADCY6;LIPE;CREB3L1;PRKACA;PRKACB;LDLR;CREB3;NR4A1;ADCY9;CREB1;PRKD3;GNAQ;GNAS;ORAI1;PRKD2;CALM3;PRKD1;DAGLB;CALM1;CALM2;ATF4
KEGG_2016	Collecting duct acid secretion Homo sapiens hsa04966	11/27	0.2458868498392322	0.3700977327477103	0	0	1.409863296166183	1.977874390907321	ATP6V1A;ATP4A;ATP6V1G1;ATP6V0A2;ATP6V1B2;TCIRG1;ATP6V0D1;SLC12A7;ATP6V0C;ATP6V0A1;ATP6V1B1
KEGG_2016	Amphetamine addiction Homo sapiens hsa05031	25/67	0.2521524999148633	0.3775822050007184	0	0	1.2209077722624333	1.6820705407630905	CAMK2B;ATF2;CAMK2D;CALML5;ATF6B;HDAC1;PPP1CB;PPP3CA;PPP1CC;PPP3CC;CREB3L1;PRKACA;PRKACB;JUN;FOS;SIRT1;GRIN2D;PPP1CA;CREB3;CREB1;GNAS;CALM3;CALM1;CALM2;ATF4
KEGG_2016	Circadian rhythm Homo sapiens hsa04710	12/30	0.2548131393040129	0.3796195748814886	0	0	1.3671453304817192	1.8691949866652628	PRKAA1;PRKAB2;PRKAA2;CREB1;FBXW11;BHLHE40;CUL1;RORC;BTRC;ARNTL;SKP1;RBX1
KEGG_2016	Cholinergic synapse Homo sapiens hsa04725	40/111	0.2624314648118539	0.3889847092642708	0	0	1.1557161317089404	1.546076957841374	CHRM2;CAMK2B;CAMK2D;GNAI3;PIK3R2;ADCY2;PIK3R1;PIK3CB;ADCY1;PIK3CG;ADCY6;GNAI1;GNAI2;NRAS;GNG2;GNG5;CREB3L1;AKT2;AKT3;AKT1;MAPK1;FYN;PRKACA;JAK2;PRKACB;HRAS;MAPK3;MAP2K1;FOS;GNAO1;CREB3;ADCY9;CREB1;PIK3CA;GNB2;GNAQ;GNB1;KCNQ4;GNB3;ATF4
KEGG_2016	Fanconi anemia pathway Homo sapiens hsa03460	20/53	0.2639203517474139	0.3892158722739639	0	0	1.2429897012338127	1.6557964245998504	TOP3B;FANCI;BLM;WDR48;REV1;RPA1;RPA2;BRCA1;FANCB;MLH1;FANCG;RAD51C;RAD51;FANCD2;UBE2T;RPA3;PMS2;ATRIP;TELO2;ATR
KEGG_2016	Starch and sucrose metabolism Homo sapiens hsa00500	21/56	0.267925278882516	0.3923797140519793	0	0	1.230564479118862	1.6207114370209927	GPI;PYGB;AMY2A;UGT1A1;AMY2B;AMY1A;GBE1;UXS1;GAA;PYGM;PGM2L1;HK1;GYS1;UGDH;HKDC1;ENPP1;PGM2;UGT2B4;UGT1A4;GUSB;PGM1
KEGG_2016	Insulin secretion Homo sapiens hsa04911	31/85	0.2687532288027255	0.3923797140519793	0	0	1.1775246979781988	1.5472223368294584	CAMK2B;ATF2;SNAP25;CAMK2D;RAB3A;ATF6B;SLC2A1;ATP1A4;ATP1A3;ATP1A2;ADCY2;ADCY1;ATP1A1;ADCY6;INS;RIMS2;PCLO;CREB3L1;PRKACA;PRKACB;TRPM4;ATP1B3;ATP1B1;CREB3;ADCY9;CREB1;FXYD2;GNAQ;GNAS;VAMP2;ATF4
KEGG_2016	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis Homo sapiens hsa00563	10/25	0.283951224424246	0.4125062563775116	0	0	1.367033190796172	1.7210302640056252	PIGS;PIGU;PIGT;PGAP1;PIGO;GPAA1;PIGQ;PIGK;PIGG;PIGX
KEGG_2016	Type II diabetes mellitus Homo sapiens hsa04930	18/48	0.2898255464873796	0.4189557404669052	0	0	1.2304587155963302	1.5238937123490868	IRS1;PIK3R2;PIK3CB;PIK3R1;SLC2A4;TNF;PIK3CG;MTOR;HK1;INS;IKBKB;MAPK9;SOCS1;PKM;PIK3CA;HKDC1;MAPK1;MAPK3
KEGG_2016	Salivary secretion Homo sapiens hsa04970	32/89	0.2969005105617611	0.4270687146996761	0	0	1.1514535649574442	1.3982770527001918	CALML5;ATP1A4;ATP1A3;ATP1A2;ADCY2;LPO;SLC4A2;ADCY1;ATP1A1;ADCY6;SLC9A1;CD38;NOS1;PRKACA;PRKACB;SLC12A2;AMY1A;ATP2B4;ATP2B3;ATP1B3;ATP2B2;ATP2B1;ATP1B1;LYZ;ADCY9;FXYD2;GNAQ;GNAS;CALM3;CALM1;CALM2;VAMP2
KEGG_2016	Phosphatidylinositol signaling system Homo sapiens hsa04070	35/98	0.3018449255246354	0.4299449670887489	0	0	1.1394722946156337	1.36490764143526	IPPK;MTMR1;DGKE;MTMR2;MTMR3;CALML5;PIK3R2;PIK3R1;PIK3CB;MTMR6;PIK3CG;PIK3C2B;PPIP5K1;IMPA1;PPIP5K2;IMPA2;PIP4K2A;PLCE1;PIP4K2B;PIP4K2C;IP6K1;CDIPT;IP6K2;ITPK1;OCRL;DGKZ;PIK3CA;PI4KA;CALM3;PIK3C3;PI4KB;CALM1;CALM2;PI4K2A;CDS2
KEGG_2016	Inflammatory mediator regulation of TRP channels Homo sapiens hsa04750	35/98	0.3018449255246354	0.4299449670887489	0	0	1.1394722946156337	1.36490764143526	CAMK2B;CAMK2D;CALML5;SRC;HTR2B;PIK3R2;ADCY2;PIK3R1;PIK3CB;ADCY1;PIK3CG;ADCY6;PPP1CB;PPP1CC;MAPK9;BDKRB2;PRKACA;PRKACB;MAP2K6;MAP2K3;CYP2J2;NTRK1;TRPA1;TRPV2;PLA2G4A;PPP1CA;ADCY9;PIK3CA;TRPV4;GNAQ;GNAS;F2RL1;CALM3;CALM1;CALM2
KEGG_2016	Vitamin B6 metabolism Homo sapiens hsa00750	3/6	0.308910028930879	0.4378724681932848	0	0	2.050190694126621	2.408369696015469	PSAT1;PNPO;PDXP
KEGG_2016	Tryptophan metabolism Homo sapiens hsa00380	15/40	0.315239445524632	0.4446855946531041	0	0	1.2303530490600645	1.4203475926877316	GCDH;OGDHL;ACAT1;ALDH3A2;HADHA;ALDH1B1;ALDH2;KYNU;EHHADH;CAT;OGDH;CYP1B1;HADH;ALDH7A1;ALDH9A1
KEGG_2016	Jak-STAT signaling pathway Homo sapiens hsa04630	55/158	0.3208223923620249	0.4503852815851503	0	0	1.0953047809151564	1.2452165217080966	IFNA4;CSF3;CDKN1A;IFNA6;IFNA2;FHL1;PIK3CB;PIK3CG;IL27RA;CCND3;CCND1;MYC;AKT2;AKT3;PIM1;AKT1;EP300;JAK2;HRAS;IL13RA1;JAK1;PIAS4;PIAS3;IFNA14;IL11RA;IFNGR1;IFNA17;LIFR;TYK2;OSMR;PIAS2;PIAS1;PIK3CA;IL6ST;RAF1;STAM2;IFNA10;CSF2RB;PIK3R2;PIK3R1;SOCS1;STAT4;STAT6;MCL1;IL12RB2;CREBBP;IL10RB;STAT1;STAT2;STAT3;PTPN11;MTOR;GFAP;GRB2;BCL2L1
KEGG_2016	Cocaine addiction Homo sapiens hsa05030	18/49	0.3263004881132757	0.4558839355458206	0	0	1.190677715300385	1.3334835277372792	ATF2;JUN;ATF6B;GNAI3;RELA;GNAI1;GNAI2;GRIN2D;GRM2;CREB3;CREB1;CDK5;DLG4;CREB3L1;GNAS;PRKACA;PRKACB;ATF4
KEGG_2016	Nicotinate and nicotinamide metabolism Homo sapiens hsa00760	11/29	0.3406591000284807	0.4736783676586493	0	0	1.2530251344975647	1.349348946187159	NT5C3A;NADK2;NNMT;PNP;NMNAT1;NNT;QPRT;NAMPT;ENPP1;CD38;NT5C2
KEGG_2016	Sphingolipid metabolism Homo sapiens hsa00600	17/47	0.3616806362878714	0.500524861592694	0	0	1.1619222341130306	1.181667564957599	ASAH1;GAL3ST1;SGPP1;UGCG;UGT8;SGPL1;SMPD4;SPTLC1;SPTLC2;SPTLC3;GLB1;NEU1;DEGS1;KDSR;GLA;CERS1;CERS2
KEGG_2016	Glycerolipid metabolism Homo sapiens hsa00561	21/59	0.3690561256145512	0.5083225881106083	0	0	1.1331610347576146	1.1295423354997844	DGKE;DGAT2;DGAT1;GK;AGK;GLYCTK;AKR1A1;AKR1B1;LCLAT1;DGKZ;AGPAT2;AGPAT3;ALDH3A2;ALDH2;ALDH1B1;ALDH7A1;GLA;LPIN2;MGLL;ALDH9A1;PNPLA2
KEGG_2016	Inositol phosphate metabolism Homo sapiens hsa00562	25/71	0.3739090770186309	0.5125889694339918	0	0	1.1144091202523645	1.096291748488353	IPPK;MTMR1;MTMR2;ISYNA1;MTMR3;PIK3CB;PIK3CG;MTMR6;PIK3C2B;IMPA1;IMPA2;PIP4K2A;PLCE1;PIP4K2B;PIP4K2C;CDIPT;TPI1;ITPK1;OCRL;PIK3CA;PI4KA;PIK3C3;PLCH1;PI4KB;PI4K2A
KEGG_2016	Regulation of autophagy Homo sapiens hsa04140	14/39	0.3970110425754038	0.5417160020187753	0	0	1.1481540342298289	1.0606545742711726	BECN1;IFNA4;GABARAPL2;PRKAA1;IFNA6;PRKAA2;IFNA14;IFNA17;IFNA2;PIK3R4;INS;ULK2;PIK3C3;IFNA10
KEGG_2016	Protein digestion and absorption Homo sapiens hsa04974	31/90	0.4072681451027252	0.5531269691627709	0	0	1.0773319691606962	0.9677495074626318	COL17A1;COL18A1;PRSS1;COL11A1;COL12A1;COL11A2;ATP1A4;ATP1A3;SLC3A2;ATP1A2;SLC1A5;ATP1A1;DPP4;PRSS3;PRSS2;SLC38A2;COL27A1;ATP1B3;ATP1B1;COL1A1;ACE2;COL2A1;COL1A2;COL4A2;COL5A1;COL4A4;COL6A2;FXYD2;COL7A1;COL6A1;COL6A3
KEGG_2016	Cyanoamino acid metabolism Homo sapiens hsa00460	3/7	0.4168330494365852	0.5634965297939023	0	0	1.537528604118993	1.345444384401384	GGT7;SHMT2;GGT1
KEGG_2016	Fatty acid elongation Homo sapiens hsa00062	9/25	0.4392367101408858	0.5853828700736702	0	0	1.1531722400366469	0.9487341845935316	HADHB;HADHA;ELOVL5;TECR;PPT1;ELOVL6;HSD17B12;ELOVL7;HADH
KEGG_2016	Butanoate metabolism Homo sapiens hsa00650	10/28	0.4399720321952762	0.5853828700736702	0	0	1.138939795017987	0.9351198186385794	HADHA;ALDH5A1;HMGCS1;EHHADH;ABAT;HMGCS2;L2HGDH;HADH;ACADS;ACAT1
KEGG_2016	Drug metabolism - other enzymes Homo sapiens hsa00983	16/46	0.4409501778908335	0.5853828700736702	0	0	1.093406705390808	0.8953069799322226	CDA;UGT1A1;GMPS;UCKL1;UCK2;UCK1;IMPDH2;UGT1A4;UGT2B4;TK2;UPP1;HPRT1;GUSB;UMPS;ITPA;CES1
KEGG_2016	Glycine, serine and threonine metabolism Homo sapiens hsa00260	14/40	0.4410418884116692	0.5853828700736702	0	0	1.103911980440098	0.9036793728068552	DMGDH;GLDC;SHMT2;GLYCTK;GCAT;GCSH;SRR;GATM;CBS;PSAT1;PHGDH;ALDH7A1;DLD;PSPH
KEGG_2016	Inflammatory bowel disease (IBD) Homo sapiens hsa05321	22/65	0.4743062346540137	0.6266851607193303	0	0	1.0488528649910336	0.7823415558738054	SMAD2;TGFB2;JUN;TGFB1;SMAD3;IFNGR1;STAT1;STAT3;RORC;IL18;TNF;FOXP3;RELA;MAF;HLA-DMB;STAT4;HLA-DPB1;STAT6;IL18R1;TLR2;HLA-DQB1;IL12RB2
KEGG_2016	Autoimmune thyroid disease Homo sapiens hsa05320	18/53	0.4791313553251244	0.6302088097069205	0	0	1.0542857142857145	0.7757228604363042	IFNA4;CD40;IFNA6;IFNA14;IFNA17;IFNA2;HLA-B;HLA-C;GZMB;HLA-A;HLA-G;HLA-E;HLA-DMB;TG;HLA-DPB1;FAS;HLA-DQB1;IFNA10
KEGG_2016	Graft-versus-host disease Homo sapiens hsa05332	14/41	0.4848864534996689	0.6349185848515845	0	0	1.0629471158199764	0.7694042057495594	HLA-B;GZMB;HLA-C;KIR3DL1;KIR3DL2;HLA-A;TNF;HLA-G;HLA-E;HLA-DMB;HLA-DPB1;FAS;KLRD1;HLA-DQB1
KEGG_2016	Alanine, aspartate and glutamate metabolism Homo sapiens hsa00250	12/35	0.4882951773898324	0.6365276419546031	0	0	1.0695413063404136	0.7666848394359403	GLUD1;ADSL;GLUD2;ALDH5A1;GFPT2;CAD;GFPT1;ABAT;GLUL;NIT2;ASS1;GLS
KEGG_2016	Renin-angiotensin system Homo sapiens hsa04614	8/23	0.496994427584043	0.644988323797958	0	0	1.09329262086514	0.7644044699249151	CTSA;NLN;ACE2;ANPEP;ATP6AP2;CTSG;THOP1;AGT
KEGG_2016	Nitrogen metabolism Homo sapiens hsa00910	6/17	0.5030887711423155	0.6500085007679475	0	0	1.1181318681318682	0.7681438926243387	CA12;GLUD1;GLUD2;CA1;CA8;GLUL
KEGG_2016	Folate biosynthesis Homo sapiens hsa00790	5/14	0.5069871788542197	0.6521597190547672	0	0	1.1388337826610373	0.7735751269786922	DHFR;FPGS;GGH;ALPL;PTS
KEGG_2016	Butirosin and neomycin biosynthesis Homo sapiens hsa00524	2/5	0.5283339342392295	0.6766381964818202	0	0	1.366585316249746	0.8719179796952372	HKDC1;HK1
KEGG_2016	Dorso-ventral axis formation Homo sapiens hsa04320	9/27	0.5481389368518496	0.6950296055539038	0	0	1.0248892960757368	0.6161905938797467	NOTCH2;NOTCH3;MAP2K1;NOTCH1;MAPK1;GRB2;EGFR;MAPK3;CPEB4
KEGG_2016	Ascorbate and aldarate metabolism Homo sapiens hsa00053	9/27	0.5481389368518496	0.6950296055539038	0	0	1.0248892960757368	0.6161905938797467	ALDH3A2;UGDH;ALDH1B1;ALDH2;UGT1A1;UGT1A4;UGT2B4;ALDH7A1;ALDH9A1
KEGG_2016	Circadian entrainment Homo sapiens hsa04713	31/95	0.5517527517192156	0.6950296055539038	0	0	0.9927943542209284	0.590370371532758	RYR1;CAMK2B;CAMK2D;CALML5;GNAI3;ADCY2;ADCY1;ADCY6;GNAI1;GNAI2;GNG2;RASD1;GNG5;MAPK1;NOS1;PRKACA;PRKACB;MAPK3;FOS;GRIN2D;GNAO1;ADCY9;CREB1;GNB2;GNAQ;GNB1;GNAS;GNB3;CALM3;CALM1;CALM2
KEGG_2016	Histidine metabolism Homo sapiens hsa00340	8/24	0.5538246364882781	0.6950296055539038	0	0	1.024885496183206	0.6056122014259522	ALDH3A2;HAL;ALDH1B1;ALDH2;ALDH3B1;ALDH7A1;CNDP2;ALDH9A1
KEGG_2016	Basal cell carcinoma Homo sapiens hsa05217	18/55	0.5545955414180123	0.6950296055539038	0	0	0.9971485246714604	0.5878351942502957	GSK3B;TCF7L2;TCF7L1;FZD2;FZD7;WNT5A;FZD6;AXIN1;WNT8A;FZD10;GLI1;APC;STK36;DVL1;DVL2;DVL3;CTNNB1;TP53
KEGG_2016	Type I diabetes mellitus Homo sapiens hsa04940	14/43	0.5700412664267116	0.7113335461393153	0	0	0.989492875811483	0.5561410309117514	PTPRN2;HLA-B;GZMB;HLA-C;HLA-A;TNF;HLA-G;HSPD1;INS;HLA-E;HLA-DMB;HLA-DPB1;FAS;HLA-DQB1
KEGG_2016	Ovarian steroidogenesis Homo sapiens hsa04913	16/50	0.5999837352018261	0.7455117050167371	0	0	0.9644828888449296	0.4927087188594296	CYP2J2;SCARB1;PLA2G4A;ADCY2;ADCY1;PTGS2;ADCY6;INS;ADCY9;HSD17B1;HSD17B2;GNAS;CYP1B1;PRKACA;PRKACB;LDLR
KEGG_2016	Allograft rejection Homo sapiens hsa05330	12/38	0.6230361161558765	0.7708751945657455	0	0	0.9459211732355636	0.4475633508833745	CD40;HLA-DMB;HLA-B;HLA-DPB1;GZMB;HLA-C;FAS;HLA-A;TNF;HLA-G;HLA-E;HLA-DQB1
KEGG_2016	Glycosaminoglycan degradation Homo sapiens hsa00531	6/19	0.6292992251422694	0.7733082331477673	0	0	0.945970695970696	0.4381248329696052	HPSE2;NAGLU;GLB1;GUSB;GNS;SGSH
KEGG_2016	African trypanosomiasis Homo sapiens hsa05143	11/35	0.6302991763327692	0.7733082331477673	0	0	0.939348811160328	0.4335664847252823	GNAQ;IL18;HBB;APOA1;FAS;F2RL1;HBA2;TNF;THOP1;MYD88;ICAM1
KEGG_2016	Renin secretion Homo sapiens hsa04924	20/64	0.6490460720083943	0.7929767909056533	0	0	0.9314775160599572	0.4026326239254618	CALML5;PDE3B;GNAI3;ADCY6;GNAI1;AGT;GNAI2;PPP3CA;PPP3CC;CREB1;GNAQ;PDE3A;GNAS;ORAI1;CALM3;PRKACA;CALM1;PRKACB;CALM2;CTSB
KEGG_2016	Synthesis and degradation of ketone bodies Homo sapiens hsa00072	3/10	0.6880398866073106	0.8301968879724575	0	0	0.8783916312520431	0.3284380691536714	HMGCS1;HMGCS2;ACAT1
KEGG_2016	Sulfur relay system Homo sapiens hsa04122	3/10	0.6880398866073106	0.8301968879724575	0	0	0.8783916312520431	0.3284380691536714	CTU1;MOCS3;TST
KEGG_2016	Sulfur metabolism Homo sapiens hsa00920	3/10	0.6880398866073106	0.8301968879724575	0	0	0.8783916312520431	0.3284380691536714	TST;CYCS;SUOX
KEGG_2016	GABAergic synapse Homo sapiens hsa04727	27/88	0.7006528325444656	0.8406267404346972	0	0	0.9068653659344714	0.3226107888026684	SRC;GNAI3;ABAT;ADCY2;ADCY1;GPHN;ADCY6;GNAI1;GLS;TRAK2;GNAI2;GNG2;GNG5;PRKACA;GLUL;PRKACB;SLC38A2;NSF;GABRA2;GABARAPL2;SLC12A5;SLC6A11;GNAO1;ADCY9;GNB2;GNB1;GNB3
KEGG_2016	Selenocompound metabolism Homo sapiens hsa00450	5/17	0.7024415228289935	0.8406267404346972	0	0	0.8539345846685996	0.3016038225949136	SEPSECS;TXNRD1;MTR;SEPHS1;SEPHS2
KEGG_2016	Glutamatergic synapse Homo sapiens hsa04724	35/114	0.715120108513285	0.8523064150444051	0	0	0.9076063859721296	0.3043247472870663	GNAI3;SLC1A3;ADCY2;ADCY1;PLD1;ADCY6;GNAI1;GLS;GNAI2;PPP3CA;GRM2;PPP3CC;GNG2;GNG5;MAPK1;HOMER3;DLGAP1;PRKACA;GLUL;PRKACB;SLC38A2;MAPK3;HOMER1;PLA2G4A;GRIN2D;GNAO1;ADCY9;DLG4;GNB2;GNAQ;GNB1;GNAS;GNB3;SHANK2;SHANK1
KEGG_2016	Other types of O-glycan biosynthesis Homo sapiens hsa00514	9/31	0.7333354446193662	0.8669390681330159	0	0	0.8382959230416858	0.2599991984357687	B4GALT3;ST6GAL1;B4GALT1;POFUT1;POMT1;PLOD3;COLGALT1;POMGNT1;OGT
KEGG_2016	Mucin type O-Glycan biosynthesis Homo sapiens hsa00512	9/31	0.7333354446193662	0.8669390681330159	0	0	0.8382959230416858	0.2599991984357687	GALNT12;GALNT6;GALNT14;GALNT5;GALNT13;GALNT2;GALNT1;GCNT3;GALNT10
KEGG_2016	Porphyrin and chlorophyll metabolism Homo sapiens hsa00860	12/42	0.7698488091549164	0.9053139357830168	0	0	0.8195539260617171	0.2143634552261909	FECH;UGT1A1;COX15;HMOX1;UGT1A4;UGT2B4;HCCS;GUSB;CP;HMOX2;EARS2;BLVRA
KEGG_2016	Vascular smooth muscle contraction Homo sapiens hsa04270	36/120	0.7719971575683946	0.9053139357830168	0	0	0.8777763175187279	0.2271460494418661	CALML5;ROCK1;ROCK2;ARAF;MYL6B;ADCY2;ADCY1;ACTG2;ADCY6;MYLK;PPP1CB;GNA13;PPP1CC;GNA12;MAPK1;MYH11;PRKACA;PRKACB;MAPK3;MAP2K1;MAP2K2;ARHGEF12;PPP1R12A;PLA2G4A;RHOA;PPP1CA;ACTA2;MYL6;ADCY9;GNAQ;GNAS;CALM3;RAF1;CALM1;PPP1R12B;CALM2
KEGG_2016	Glycerophospholipid metabolism Homo sapiens hsa00564	28/95	0.7866835229018098	0.9188463547493138	0	0	0.8559804347329204	0.205374737251157	DGKE;LPGAT1;LPCAT1;PLD1;LCLAT1;AGPAT2;PLB1;AGPAT3;PLD3;PTDSS2;PTDSS1;CEPT1;CDIPT;PCYT2;MBOAT7;PLA2G4A;DGKZ;PISD;ETNPPL;GNPAT;LPCAT4;GPD2;LPCAT3;CHPT1;PNPLA6;ADPRM;LPIN2;CDS2
KEGG_2016	Rheumatoid arthritis Homo sapiens hsa05323	26/90	0.8159946711584803	0.9492846373636504	0	0	0.8320288579301899	0.1691909503159961	ATP6V1A;ITGB2;TCIRG1;ITGAL;TNF;CXCL5;ICAM1;HLA-DMB;CTSL;ATP6V0A2;ATP6V1H;ATP6V0A1;ATP6V1G1;TGFB2;JUN;TGFB1;ATP6AP1;IL18;FOS;ATP6V1B2;HLA-DPB1;ATP6V0D1;ATP6V0C;TLR2;HLA-DQB1;ATP6V1B1
KEGG_2016	Fat digestion and absorption Homo sapiens hsa04975	11/41	0.8364142154420805	0.9691783766233631	0	0	0.7511430171579858	0.1341776653487827	ABCA1;SCARB1;ABCG8;DGAT2;DGAT1;MTTP;APOA1;APOA4;APOB;AGPAT2;SLC27A4
